enumeration_version,sample_index_row_id,pdb_id,ligand_comp_id,warhead_type_candidate_class_index_0based,warhead_type_candidate_class_id,reaction_family_id,warhead_rule_id,component_parent_graph_sha256,bridge_candidate_index_0based,boundary_bond_id,warhead_side_atom_ids,warhead_side_atom_count,nonwarhead_side_atom_count,contains_local_reaction_center,contains_required_leaving_groups,warhead_side_connected,exact_one_boundary_verified,proper_subset,candidate_admitted,blocking_reasons,bridge_candidate_record_sha256
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,1,C11|C6|single,"[""C1"",""C10"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""O1"",""O2"",""O3"",""O4""]",14,11,true,true,true,true,true,true,,e5e2d5417c3faba9ebd9b88d945478058b64c1afc50c23ea8eb8c9db5af5202a
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,2,C11|N2|single,"[""C1"",""C10"",""C11"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""O1"",""O2"",""O3"",""O4"",""O5""]",16,9,true,true,true,true,true,true,,38e5f793c21803e2488f6a6af7ed0fde12c0d8c5ff4d1b4acafe75e1728a8e8c
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,3,C11|O5|double,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C14"",""C15"",""C16"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""N3"",""N4"",""N5"",""O1"",""O2"",""O3"",""O4""]",24,1,true,true,true,true,true,true,,3dbaa53ddb61387d200534417950682fd182bfe04ea97a42fe1fde7f107256a8
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,4,C12|C13|single,"[""C1"",""C10"",""C11"",""C12"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""O1"",""O2"",""O3"",""O4"",""O5""]",18,7,true,true,true,true,true,true,,3cb1d486772fb9693c1f7b6c20051d5daa38d9e8cfb877c846a84e3867d3af30
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,5,C12|N2|single,"[""C1"",""C10"",""C11"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""O1"",""O2"",""O3"",""O4"",""O5""]",17,8,true,true,true,true,true,true,,15319f6bc844dce7f7b84df2270ee6090bb8163b1278f12716e43465f6701220
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,6,C13|C14|single,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""O1"",""O2"",""O3"",""O4"",""O5""]",19,6,true,true,true,true,true,true,,deadef3090d23c12e90986397a497f5dd91e17a04f4c955bc56a20562943a31e
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,7,C14|C15|single,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C14"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""O1"",""O2"",""O3"",""O4"",""O5""]",20,5,true,true,true,true,true,true,,24892941b19112778b440788db3a36acc8f861236ec18dc58e73cfb2d72e29df
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,8,C15|N3|single,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C14"",""C15"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""O1"",""O2"",""O3"",""O4"",""O5""]",21,4,true,true,true,true,true,true,,318fd52798735ad2834646c590352fe6fbbfb022d39ea769bec59a5f675ed320
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,9,C16|N3|single,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C14"",""C15"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""N3"",""O1"",""O2"",""O3"",""O4"",""O5""]",22,3,true,true,true,true,true,true,,01a784674e05d7b03a85813dad8b224ba31b40eeda235d5b481f5074b9096e09
covapie_current11_exact_one_boundary_bridge_candidate_enumeration_v1,CYS_SG_SAMPLE_INDEX_000004,1AEC,E64,2,COVAPIE_CYS_SG_WARHEAD_TYPE_CLASS_3B7FB1395768B690,COVAPIE_CYS_SG_REACTION_FAMILY_4C9251579704AD85,COVAPIE_CYS_SG_WARHEAD_RULE_3B7FB1395768B690,1f220cbfcc2f98d0b6f2ca7d9779c67cfd6f0b622c789fc6fe3e9d81ea218e31,10,C16|N4|single,"[""C1"",""C10"",""C11"",""C12"",""C13"",""C14"",""C15"",""C16"",""C2"",""C3"",""C4"",""C6"",""C7"",""C8"",""C9"",""N1"",""N2"",""N3"",""N5"",""O1"",""O2"",""O3"",""O4"",""O5""]",24,1,true,true,true,true,true,true,,e33a9e66436ba0dbb82d231863f93fe28ee2d9843590ed21f5c0e350f7acb14a
