sample_index_row_id,pdb_id,ligand_comp_id,parent_ccd_atom_id_1,parent_ccd_atom_id_2,normalized_bond_order,retained_heavy_local_index_1,retained_heavy_local_index_1_valid,retained_heavy_local_index_2,retained_heavy_local_index_2_valid,projected_to_observed_graph,projection_disposition,component_parent_graph_sha256,observed_graph_sha256,verified
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C13,C15,single,12,true,14,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C16,N18,single,15,true,17,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C16,O17,double,15,true,16,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C2,C3,aromatic,1,true,2,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C21,N19,single,20,true,18,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C21,N41,single,20,true,40,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C21,O22,double,20,true,21,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C23,C24,aromatic,22,true,23,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C23,C28,aromatic,22,true,27,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C24,C25,aromatic,23,true,24,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C25,C26,aromatic,24,true,25,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C26,C27,aromatic,25,true,26,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C26,C29,single,25,true,28,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C27,C28,aromatic,26,true,27,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C29,O30,single,28,true,29,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C3,C4,aromatic,2,true,3,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C31,N42,single,30,true,41,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C31,O30,single,30,true,29,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C31,O32,double,30,true,31,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C33,C34,single,32,true,33,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C33,C38,single,32,true,37,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C33,N42,single,32,true,41,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C34,C35,single,33,true,34,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C35,C36,single,34,true,35,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C35,C37,single,34,true,36,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C38,N40,single,37,true,39,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C38,O39,double,37,true,38,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C4,C5,aromatic,3,true,4,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C4,C7,single,3,true,6,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C5,C6,aromatic,4,true,5,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C7,O8,single,6,true,7,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C9,N20,single,8,true,19,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C9,O10,double,8,true,9,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,C9,O8,single,8,true,7,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,N18,N19,single,17,true,18,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000008,1AYU,INA,N40,N41,single,39,true,40,true,true,retained_observed_bond,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,9301ce1298133a5f1c3b22bee503288fd3f3b2492a048049d4e5419ef4a23788,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C1,C2,aromatic,0,true,1,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C1,C6,aromatic,0,true,5,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C1',C2',aromatic,23,true,24,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C1',C6',aromatic,23,true,28,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C11,C12,single,10,true,11,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C11,C17,single,10,true,15,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C11,N24,single,10,true,19,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C12,C14,single,11,true,12,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C14,C15,single,12,true,13,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C14,C16,single,12,true,14,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C17,N19,aromatic,15,true,17,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C17,S18,aromatic,15,true,16,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C2,C3,aromatic,1,true,2,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C2',C3',aromatic,24,true,25,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C20,C21,single,18,true,21,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C20,C42,aromatic,18,true,20,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C20,N19,aromatic,18,true,17,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C21,NK',single,21,true,41,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C21,O22,double,21,true,22,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C3,C4,aromatic,2,true,3,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C3',C4',aromatic,25,true,26,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C4,C5,aromatic,3,true,4,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C4,C7,single,3,true,6,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C4',C5',aromatic,26,true,27,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C4',C7',single,26,true,29,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C42,S18,aromatic,20,true,16,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C5,C6,aromatic,4,true,5,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C5',C6',aromatic,27,true,28,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C7,O8,single,6,true,7,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C7',O8',single,29,true,30,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C9,N24,single,8,true,19,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C9,O10,double,8,true,9,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C9,O8,single,8,true,7,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C9',NO',single,31,true,42,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C9',O8',single,31,true,30,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,C9',OA',double,31,true,32,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,CB',CC',single,33,true,34,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,CB',CH',single,33,true,38,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,CB',NO',single,33,true,42,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,CC',CE',single,34,true,35,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,CE',CF',single,35,true,36,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,CE',CG',single,35,true,37,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,CH',NJ',single,38,true,40,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,CH',OI',double,38,true,39,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000009,1AYV,IN6,NJ',NK',single,40,true,41,true,true,retained_observed_bond,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,5051c93e26f89216eeceffcc7d7fbf600cf26343910a46daca9f5a9453aab8d6,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C1,C2,aromatic,0,true,1,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C1,C6,aromatic,0,true,5,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C1',C2',aromatic,20,true,21,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C1',C6',aromatic,20,true,25,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C10,C14,aromatic,9,true,12,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C10,C9,aromatic,9,true,8,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C11,C12,aromatic,10,true,11,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C11,C17,single,10,true,13,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C11,C24,aromatic,10,true,17,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C12,C14,aromatic,11,true,12,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C17,N19,single,13,true,15,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C17,O18,double,13,true,14,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
CYS_SG_SAMPLE_INDEX_000010,1AYW,IN3,C2,C3,aromatic,1,true,2,true,true,retained_observed_bond,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,764e7b55f9a4fdb731d1417afbe4bea3908976fc4d075d017e535798dfa1b995,true
